"distance"	"species"	"replicate"	"rid"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"
"1"	"long"	"LPS"	11	1	"low"	"0"	"hist"	"rhyolite"	"10"	1	4.24644374847412	0	4.24644374847412	42953.3243729753	-99.9976718914901
"3"	"long"	"LPS"	11	10	"med"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	5583.31060631801	-100
"5"	"long"	"LPS"	11	100	"low"	"8"	"2070"	"rhyolite"	"100"	73579.1163691947	0.567722242484313	0.503910478438294	7.1168868340237	7348.16752546237	901.326060058286
"7"	"long"	"LPS"	11	101	"low"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	42140.9806451778	-100
"9"	"long"	"LPS"	11	102	"low"	"8"	"2070"	"andesite"	"20"	57.6185841210355	0.403343765103094	0.279359804838896	7.42314004898071	5629.55700428171	-98.976498788853
"11"	"long"	"LPS"	11	103	"low"	"8"	"2070"	"andesite"	"50"	37642.3118964263	1.54585479193127	1.48109553388904	7.71559218198825	28055.930917966	34.1688215817554
"13"	"long"	"LPS"	11	104	"low"	"8"	"2070"	"andesite"	"100"	58109.4836296378	1.14898167076168	1.02093221800894	8.81243753583019	10104.3209319876	475.095387614604
"15"	"long"	"LPS"	11	105	"med"	"8"	"2070"	"rhyolite"	"10"	0	NA	0	0	43122.293580159	-100
"17"	"long"	"LPS"	11	106	"med"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	5907.07314189785	-100
"19"	"long"	"LPS"	11	107	"med"	"8"	"2070"	"rhyolite"	"50"	38412.5768943382	1.58056719233039	1.55642357445849	6.54254496162002	7925.79611314091	384.652599511744
"21"	"long"	"LPS"	11	108	"med"	"8"	"2070"	"rhyolite"	"100"	69099.0472144639	2.01676928894456	1.9861147307741	4.20878079830662	3462.00908503282	1895.9233357647
"23"	"long"	"LPS"	11	109	"med"	"8"	"2070"	"andesite"	"10"	0	NA	0	0	43003.4550137829	-100
"25"	"long"	"LPS"	11	11	"med"	"0"	"hist"	"rhyolite"	"50"	110206.805958401	0.61177969877128	0.577341529926593	9.06799162260905	19706.5697265024	459.238911124085
"27"	"long"	"LPS"	11	110	"med"	"8"	"2070"	"andesite"	"20"	29.1887030370156	0.474944280697778	0.253037508044924	6.73020839691162	8299.86035766303	-99.6483229623247
"29"	"long"	"LPS"	11	111	"med"	"8"	"2070"	"andesite"	"50"	62150.9969892794	1.9159928786542	1.8888711393578	5.25342829974588	12289.2376122103	405.73517211131
"31"	"long"	"LPS"	11	112	"med"	"8"	"2070"	"andesite"	"100"	47575.0037484332	0.93479377714388	0.744409857816816	7.62702055358162	8330.21757334274	471.113579322063
"33"	"long"	"LPS"	11	113	"high"	"8"	"2070"	"rhyolite"	"10"	62.2399685172461	0.410895090213527	0.305209362506866	6.88308572769165	43350.1117414212	-99.8564248948457
"35"	"long"	"LPS"	11	114	"high"	"8"	"2070"	"rhyolite"	"20"	0	NA	0	0	5458.90302481394	-100
"37"	"long"	"LPS"	11	115	"high"	"8"	"2070"	"rhyolite"	"50"	76970.1371270125	1.14283756548454	1.12979694244877	4.65168656800923	9888.1444049902	678.408303666847
"39"	"long"	"LPS"	11	116	"high"	"8"	"2070"	"rhyolite"	"100"	35617.8639210959	1.23730248722152	0.934738564932604	8.66549940533412	3415.45150146668	942.844962248788
"41"	"long"	"LPS"	11	117	"high"	"8"	"2070"	"andesite"	"10"	41.7985628310666	0.347600636908947	0.194766727941377	6.58300447463989	42748.7641669812	-99.9022227574397
"43"	"long"	"LPS"	11	118	"high"	"8"	"2070"	"andesite"	"20"	0	NA	0	0	18823.9469609932	-100
"45"	"long"	"LPS"	11	119	"high"	"8"	"2070"	"andesite"	"50"	64929.7972170707	1.60763130210853	1.57638102702184	5.67552047016645	14910.3795395098	335.46709890931
"47"	"long"	"LPS"	11	12	"med"	"0"	"hist"	"rhyolite"	"100"	33679.1497296203	1.28749504941855	0.906673511613141	7.12069753875104	6814.29546134644	394.242580478974
"49"	"long"	"LPS"	11	120	"high"	"8"	"2070"	"andesite"	"100"	27750.7947079193	1.85835032179882	1.30305245866633	9.02347179811321	6194.14469133602	348.016571952789
"51"	"long"	"LPS"	11	13	"med"	"0"	"hist"	"andesite"	"10"	76.7451566384285	0.951224064140349	0.773008301854134	7.61160659790039	43142.8066317295	-99.8221136670743
"53"	"long"	"LPS"	11	14	"med"	"0"	"hist"	"andesite"	"20"	2.9649663233066	0.933486064275106	0.933486064275106	0	14028.0287971309	-99.9788639846254
"55"	"long"	"LPS"	11	15	"med"	"0"	"hist"	"andesite"	"50"	116216.689543003	1.04116190776514	0.998421790652058	11.2610559261117	25645.5036880135	353.165946580031
"57"	"long"	"LPS"	11	16	"med"	"0"	"hist"	"andesite"	"100"	19607.2626679623	2.08612083168389	1.21386941709121	7.59300503753895	6804.48562868912	188.152018211252
"59"	"long"	"LPS"	11	17	"high"	"0"	"hist"	"rhyolite"	"10"	0.150471632747994	2.26309657096863	2.26309657096863	0	42957.9548315857	-99.9996497234718
"61"	"long"	"LPS"	11	18	"high"	"0"	"hist"	"rhyolite"	"20"	0.954305103879486	1.55263062318166	1.55263062318166	0	5256.14898440969	-99.981844024842
"63"	"long"	"LPS"	11	19	"high"	"0"	"hist"	"rhyolite"	"50"	132428.56975823	0.632880002623545	0.612304075807333	9.12743082493544	8304.03473970194	1494.74970793515
"65"	"long"	"LPS"	11	2	"low"	"0"	"hist"	"rhyolite"	"20"	0	NA	0	0	6083.93829461074	-100
